Unique ID,Email,Date Taken (America/New_York),Time Taken (America/New_York),Time Spent,Q1 - Which Title Best Fits your Current Role?.1,Q2 - Did you switch careers into Data?,Q3 - Current Yearly Salary (in USD),Average Salary,Q4 - What Industry do you work in?.1,Q5 - Favorite Programming Language.1,Q6 - How Happy are you in your Current Position with the following? (Salary),Q6 - How Happy are you in your Current Position with the following? (Work/Life Balance),Q6 - How Happy are you in your Current Position with the following? (Coworkers),Q6 - How Happy are you in your Current Position with the following? (Management),Q6 - How Happy are you in your Current Position with the following? (Upward Mobility),Q6 - How Happy are you in your Current Position with the following? (Learning New Things),Q7 - How difficult was it for you to break into Data?,"Q8 - If you were to look for a new job today, what would be the most important thing to you?",Q9 - Male/Female?,Q10 - Current Age,Q11 - Which Country do you live in?.1,Q12 - Highest Level of Education,Q13 - Ethnicity
"62a3ad35cec54911e9cb1b5c","anonymous","2022-10-06 00:00:00,000","1899-12-30 16:44:00,000","1899-12-30 00:01:34,000","Other","No","86k-105k",95.5,"Healthcare","Python",4,6,5,6,6,4,"Neither easy nor difficult","Remote Work","Female",26,"United States","Bachelors","White or Caucasian"
"62a3af26cec54911e9cb1f3a","anonymous","2022-10-06 00:00:00,000","1899-12-30 16:52:00,000","1899-12-30 00:01:42,000","Data Analyst","Yes","66k-85k",75.5,"Other","Python",8,5,9,6,6,10,"Neither easy nor difficult","Remote Work","Male",26,"United States","Bachelors","White or Caucasian"
"62a3baa624a262602738ff27","anonymous","2022-10-06 00:00:00,000","1899-12-30 17:41:00,000","1899-12-30 00:04:19,000","Data Analyst","No","0-40k",20,"Finance","Python",6,8,7,6,2,4,"Easy","Other (Please Specify):Intresting work","Male",25,"Other","Masters","White or Caucasian"
"62a3bf1b0a77c1a77f66a347","anonymous","2022-10-06 00:00:00,000","1899-12-30 18:00:00,000","1899-12-30 00:05:36,000","Data Engineer","Yes","125k-150k",137.5,"Healthcare","Python",6,3,9,5,8,8,"Neither easy nor difficult","Remote Work","Female",38,"United States","Masters","White or Caucasian"
"62a3cde8f8f7561645861366","anonymous","2022-10-06 00:00:00,000","1899-12-30 19:04:00,000","1899-12-30 00:02:02,000","Other","No","0-40k",20,"Finance","Python",6,6,3,7,2,4,"Very Difficult","Other (Please Specify):Learning opportunity","Male",32,"Other","Masters","White or Caucasian"
"62a3d9697dc029e2d66cf087","anonymous","2022-10-06 00:00:00,000","1899-12-30 19:53:00,000","1899-12-30 00:01:32,000","Data Analyst","Yes","41k-65k",53,"Healthcare","Python",4,10,9,3,0,10,"Difficult","Good Work/Life Balance","Male",25,"United States","Bachelors","White or Caucasian"
"62a3dac9f3072dd892631e12","anonymous","2022-10-06 00:00:00,000","1899-12-30 19:59:00,000","1899-12-30 00:03:19,000","Data Scientist","No","150k-225k",187.5,"Other","Python",8,7,8,7,7,8,"Neither easy nor difficult","Good Work/Life Balance","Male",38,"United States","Masters","White or Caucasian"
"62a3ecf7bc6861bf3177d5c2","anonymous","2022-10-06 00:00:00,000","1899-12-30 21:16:00,000","1899-12-30 00:01:40,000","Data Analyst","Yes","66k-85k",75.5,"Healthcare","Python",3,5,4,6,4,6,"Easy","Remote Work","Male",30,"United States","Masters","White or Caucasian"
"62a4044acf25554317312a81","anonymous","2022-10-06 00:00:00,000","1899-12-30 22:56:00,000","1899-12-30 00:03:27,000","Data Analyst","Yes","86k-105k",95.5,"Other","R",7,8,8,7,5,9,"Neither easy nor difficult","Remote Work","Male",35,"United States","Bachelors","White or Caucasian"
"62a4061bf408bae018ee5deb","anonymous","2022-10-06 00:00:00,000","1899-12-30 23:03:00,000","1899-12-30 00:02:55,000","Data Analyst","Yes","66k-85k",75.5,"Agriculture","Other",8,5,6,4,4,8,"Easy","Good Work/Life Balance","Female",37,"United States","Masters","White or Caucasian"
"62a40da3cf255543173132e2","anonymous","2022-10-06 00:00:00,000","1899-12-30 23:36:00,000","1899-12-30 00:02:55,000","Data Analyst","Yes","41k-65k",53,"Other","R",4,6,6,5,5,6,"Neither easy nor difficult","Remote Work","Female",34,"United States","High School","White or Caucasian"
"62a410b5cec54911e9cb8262","anonymous","2022-10-06 00:00:00,000","1899-12-30 23:49:00,000","1899-12-30 00:02:00,000","Student/Looking/None","No","41k-65k",53,"Other","Python",0,4,0,1,4,2,"Very Difficult","Good Work/Life Balance","Male",37,"United States","Bachelors","White or Caucasian"
"62a425ec2e54c9003e5467bf","anonymous","2022-11-06 00:00:00,000","1899-12-30 01:19:00,000","1899-12-30 00:01:15,000","Data Analyst","Yes","86k-105k",95.5,"Healthcare","Other",4,4,5,5,4,6,"Difficult","Good Work/Life Balance","Female",28,"United States","Bachelors","White or Caucasian"
"62a4604d0a77c1a77f674e29","anonymous","2022-11-06 00:00:00,000","1899-12-30 05:28:00,000","1899-12-30 00:01:51,000","Other","No","66k-85k",75.5,"Finance","Other",3,5,7,2,5,7,"Easy","Remote Work","Male",60,"United Kingdom","Masters","White or Caucasian"
"62a477f0b4da29969c64892f","anonymous","2022-11-06 00:00:00,000","1899-12-30 07:09:00,000","1899-12-30 00:01:04,000","Data Scientist","Yes","225k+",225,"Tech","R",5,6,5,5,6,6,"Difficult","Other (Please Specify):In office work","Male",31,"United States","PhD","White or Caucasian"
"62a47e812e54c9003e54d789","anonymous","2022-11-06 00:00:00,000","1899-12-30 07:37:00,000","1899-12-30 00:01:32,000","Student/Looking/None","Yes","0-40k",20,"Other","R",3,6,7,6,4,4,"Neither easy nor difficult","Good Work/Life Balance","Male",24,"Other","Bachelors","White or Caucasian"
"62a48566b4da29969c64995a","anonymous","2022-11-06 00:00:00,000","1899-12-30 08:07:00,000","1899-12-30 00:01:52,000","Other","No","150k-225k",187.5,"Other","Python",9,8,9,10,8,10,"Neither easy nor difficult","Good Culture","Male",43,"United States","Bachelors","White or Caucasian"
"62a48612d8c00e9f541b86b8","anonymous","2022-11-06 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 00:01:53,000","Data Analyst","No","66k-85k",75.5,"Healthcare","Python",7,7,8,4,6,9,"Easy","Remote Work","Female",38,"United States","Bachelors","White or Caucasian"
"62a48c4c24a262602739e141","anonymous","2022-11-06 00:00:00,000","1899-12-30 08:36:00,000","1899-12-30 00:01:31,000","Data Analyst","Yes","86k-105k",95.5,"Other","Other",8,7,8,6,7,8,"Difficult","Good Work/Life Balance","Female",28,"United States","Masters","White or Caucasian"
"62a48d562e54c9003e54ea2b","anonymous","2022-11-06 00:00:00,000","1899-12-30 08:40:00,000","1899-12-30 00:01:22,000","Other","No","0-40k",20,"Tech","R",2,5,2,8,9,10,"Difficult","Remote Work","Male",26,"Other","Masters","White or Caucasian"
"62a48da6b4da29969c64a3a5","anonymous","2022-11-06 00:00:00,000","1899-12-30 08:42:00,000","1899-12-30 00:00:47,000","Data Scientist","Yes","125k-150k",137.5,"Finance","Python",9,4,8,7,5,6,"Difficult","Good Work/Life Balance","Male",35,"United States","Bachelors","White or Caucasian"
"62a49012f408bae018eef16d","anonymous","2022-11-06 00:00:00,000","1899-12-30 08:52:00,000","1899-12-30 00:01:43,000","Data Analyst","Yes","106k-125k",115.5,"Other","R",8,9,9,7,8,8,"Neither easy nor difficult","Remote Work","Male",30,"Other","Masters","White or Caucasian"
"62a49b3cb4da29969c64b5dc","anonymous","2022-11-06 00:00:00,000","1899-12-30 09:40:00,000","1899-12-30 00:04:32,000","Data Analyst","Yes","41k-65k",53,"Tech","Python",8,10,7,5,6,5,"Neither easy nor difficult","Good Culture","Female",34,"United States","Bachelors","White or Caucasian"
"62a49e087dc029e2d66dc57e","anonymous","2022-11-06 00:00:00,000","1899-12-30 09:52:00,000","1899-12-30 00:01:52,000","Data Analyst","Yes","41k-65k",53,"Tech","Python",3,5,4,5,3,6,"Neither easy nor difficult","Good Work/Life Balance","Female",31,"Other","Masters","White or Caucasian"
"62a4a3d4f8d5efcc22f9a051","anonymous","2022-11-06 00:00:00,000","1899-12-30 10:16:00,000","1899-12-30 00:01:00,000","Data Analyst","No","125k-150k",137.5,"Healthcare","R",9,9,6,6,6,7,"Neither easy nor difficult","Good Culture","Male",25,"United States","Bachelors","White or Caucasian"
"62a4a8cb0a77c1a77f67a405","anonymous","2022-11-06 00:00:00,000","1899-12-30 10:38:00,000","1899-12-30 00:02:27,000","Data Analyst","Yes","0-40k",20,"Other","Other",,5,8,4,8,4,"Easy","Good Culture","Male",45,"Other","Associates","White or Caucasian"
"62a4b6c30a77c1a77f67b54c","anonymous","2022-11-06 00:00:00,000","1899-12-30 11:37:00,000","1899-12-30 00:01:13,000","Data Analyst","Yes","86k-105k",95.5,"Healthcare","R",7,8,7,8,3,4,"Easy","Good Culture","Male",27,"United States","Bachelors","White or Caucasian"
"62a4c7d0f8f7561645872912","anonymous","2022-11-06 00:00:00,000","1899-12-30 12:50:00,000","1899-12-30 00:02:30,000","Other","Yes","66k-85k",75.5,"Education","R",4,5,5,3,3,4,"Easy","Good Culture","Female",30,"United States","Masters","White or Caucasian"
"62a4ce2bbae91e4b8b84f3db","anonymous","2022-11-06 00:00:00,000","1899-12-30 13:17:00,000","1899-12-30 00:02:20,000","Other","No","41k-65k",53,"Other","Python",3,10,6,5,7,8,"Neither easy nor difficult","Remote Work","Female",22,"United States","Bachelors","White or Caucasian"
"62a4e4c90f8c8599d5b13d8f","anonymous","2022-11-06 00:00:00,000","1899-12-30 14:54:00,000","1899-12-30 10:34:43,000","Data Analyst","Yes","150k-225k",187.5,"Education","Python",8,7,5,4,7,7,"Easy","Remote Work","Male",30,"Other","High School","White or Caucasian"
"62a4f6eef3072dd892645775","anonymous","2022-11-06 00:00:00,000","1899-12-30 16:11:00,000","1899-12-30 00:02:17,000","Other","No","66k-85k",75.5,"Education","R",7,7,6,7,6,6,"Easy","Remote Work","Female",31,"United Kingdom","Bachelors","White or Caucasian"
"62a50775f8f756164587677b","anonymous","2022-11-06 00:00:00,000","1899-12-30 17:21:00,000","1899-12-30 00:02:29,000","Data Analyst","Yes","41k-65k",53,"Real Estate","R",4,6,6,6,6,6,"Difficult","Remote Work","Female",32,"United States","Masters","White or Caucasian"
"62a50eddf8d5efcc22fa1a4e","anonymous","2022-11-06 00:00:00,000","1899-12-30 17:53:00,000","1899-12-30 00:03:55,000","Other","Yes","86k-105k",95.5,"Healthcare","Python",8,9,7,7,7,9,"Difficult","Remote Work","Female",36,"United States","Bachelors","White or Caucasian"
"62a51aaacec54911e9cca93b","anonymous","2022-11-06 00:00:00,000","1899-12-30 18:43:00,000","1899-12-30 00:03:26,000","Data Analyst","Yes","86k-105k",95.5,"Healthcare","Other",6,6,6,5,4,4,"Easy","Remote Work","Male",53,"Other","PhD","White or Caucasian"
"62a53c84f3072dd8926495c9","anonymous","2022-11-06 00:00:00,000","1899-12-30 21:08:00,000","1899-12-30 00:01:07,000","Student/Looking/None","No","0-40k",20,"Tech","Python",2,7,9,7,3,3,"Difficult","Remote Work","Male",22,"United States","Bachelors","White or Caucasian"
"62a552e1cf2555431732922d","anonymous","2022-11-06 00:00:00,000","1899-12-30 22:43:00,000","1899-12-30 00:02:25,000","Data Analyst","Yes","66k-85k",75.5,"Healthcare","R",4,4,5,5,4,6,"Neither easy nor difficult","Other (Please Specify):All of the above","Female",30,"United States","Masters","White or Caucasian"
"62a55b05f8d5efcc22fa5b65","anonymous","2022-11-06 00:00:00,000","1899-12-30 23:18:00,000","1899-12-30 00:04:47,000","Other","Yes","66k-85k",75.5,"Other","R",8,10,10,7,8,5,"Difficult","Other (Please Specify):Data Maturity","Male",30,"United States","Masters","White or Caucasian"
"62a58d20575fa3a5ae8b6969","anonymous","2022-12-06 00:00:00,000","1899-12-30 02:52:00,000","1899-12-30 00:01:31,000","Data Analyst","Yes","41k-65k",53,"Healthcare","Python",8,5,8,8,5,10,"Difficult","Remote Work","Female",34,"Other","Masters","White or Caucasian"
"62a5998fbc6861bf31798ef0","anonymous","2022-12-06 00:00:00,000","1899-12-30 03:45:00,000","1899-12-30 00:01:58,000","Other","Yes","0-40k",20,"Tech","Python",7,8,8,8,8,7,"Neither easy nor difficult","Good Culture","Male",27,"Other","Masters","White or Caucasian"
"62a5cba2575fa3a5ae8bb122","anonymous","2022-12-06 00:00:00,000","1899-12-30 07:18:00,000","1899-12-30 00:02:11,000","Data Engineer","Yes","66k-85k",75.5,"Real Estate","Python",3,10,8,8,10,10,"Easy","Remote Work","Male",27,"United States","Bachelors","White or Caucasian"
"62a5d350f3072dd892652c70","anonymous","2022-12-06 00:00:00,000","1899-12-30 07:51:00,000","1899-12-30 00:01:57,000","Data Analyst","Yes","41k-65k",53,"Tech","Python",5,8,3,2,4,8,"Neither easy nor difficult","Good Culture","Male",32,"Other","Bachelors","White or Caucasian"
"62a5db29cf2555431733248f","anonymous","2022-12-06 00:00:00,000","1899-12-30 08:25:00,000","1899-12-30 00:02:42,000","Student/Looking/None","Yes","0-40k",20,"Real Estate","Python",0,3,3,3,3,6,"Difficult","Good Work/Life Balance","Male",47,"Other","Bachelors","White or Caucasian"
"62a5f872bae91e4b8b861e53","anonymous","2022-12-06 00:00:00,000","1899-12-30 10:30:00,000","1899-12-30 00:02:10,000","Data Scientist","No","41k-65k",53,"Other","Python",9,10,10,10,10,10,"Neither easy nor difficult","Good Culture","Male",18,"United States","Bachelors","White or Caucasian"
"62a609c4bc6861bf317a10a3","anonymous","2022-12-06 00:00:00,000","1899-12-30 11:44:00,000","1899-12-30 00:01:20,000","Other","Yes","125k-150k",137.5,"Healthcare","Python",7,6,8,8,8,7,"Easy","Remote Work","Male",28,"United States","Bachelors","White or Caucasian"
"62a631782e54c9003e56ac36","anonymous","2022-12-06 00:00:00,000","1899-12-30 14:33:00,000","1899-12-30 00:10:34,000","Student/Looking/None","Yes","0-40k",20,"Finance","Other",7,9,10,10,3,4,"Easy","Remote Work","Male",33,"Other","Bachelors","White or Caucasian"
"62a65db824a26260273bc9ff","anonymous","2022-12-06 00:00:00,000","1899-12-30 17:42:00,000","1899-12-30 00:02:29,000","Data Scientist","Yes","41k-65k",53,"Other","Python",8,8,10,10,10,10,"Easy","Good Culture","Female",44,"United Kingdom","Bachelors","White or Caucasian"
"62a6d2532e54c9003e575d9c","anonymous",,"1899-12-30 01:59:00,000","1899-12-30 00:03:06,000","Data Analyst","No","41k-65k",53,"Other","Other",1,4,4,1,1,4,"Easy","Good Culture","Female",48,"United Kingdom","Masters","White or Caucasian"
"62a7029ff8f7561645899bae","anonymous",,"1899-12-30 05:25:00,000","1899-12-30 00:03:29,000","Data Analyst","Yes","0-40k",20,"Other","Python",5,5,7,7,7,8,"Neither easy nor difficult","Good Work/Life Balance","Male",32,"Other","Masters","White or Caucasian"
"62a70b55cec54911e9cedd98","anonymous",,"1899-12-30 06:03:00,000","1899-12-30 00:02:49,000","Data Analyst","Yes","0-40k",20,"Other","Python",4,2,5,2,4,4,"Neither easy nor difficult","Good Work/Life Balance","Female",35,"Other","Masters","White or Caucasian"
"62a74e28b4da29969c681108","anonymous",,"1899-12-30 10:48:00,000","1899-12-30 00:01:34,000","Other","No","41k-65k",53,"Tech","Python",7,9,5,6,6,7,"Easy","Other (Please Specify):The work","Male",27,"United Kingdom","Masters","White or Caucasian"
"62a772da575fa3a5ae8e2a4a","anonymous",,"1899-12-30 13:24:00,000","1899-12-30 00:02:52,000","Other","No","0-40k",20,"Telecommunication","Python",4,3,2,0,0,0,"Neither easy nor difficult","Good Work/Life Balance","Male",35,"Other","Bachelors","White or Caucasian"
"62a7738a2e54c9003e589598","anonymous",,"1899-12-30 13:27:00,000","1899-12-30 00:01:18,000","Data Analyst","Yes","106k-125k",115.5,"Healthcare","Python",4,3,4,2,2,2,"Easy","Good Work/Life Balance","Male",41,"United States","High School","White or Caucasian"
"62a79c9c2e54c9003e58f0d5","anonymous",,"1899-12-30 16:22:00,000","1899-12-30 00:02:42,000","Data Analyst","Yes","0-40k",20,"Healthcare","Python",3,4,5,5,4,5,"Difficult","Good Work/Life Balance","Male",25,"Other","Bachelors","White or Caucasian"
"62a7b0ae0f8c8599d5b51cd0","anonymous",,"1899-12-30 17:48:00,000","1899-12-30 00:00:50,000","Data Analyst","Yes","0-40k",20,"Other","Python",6,6,9,9,10,10,"Neither easy nor difficult","Remote Work","Male",25,"Other","Bachelors","White or Caucasian"
"62a7b296f8d5efcc22fdc1ef","anonymous",,"1899-12-30 17:56:00,000","1899-12-30 00:01:07,000","Data Analyst","Yes","125k-150k",137.5,"Education","Python",8,8,7,6,7,9,"Neither easy nor difficult","Good Culture","Male",35,"United States","Bachelors","White or Caucasian"
"62a7fb02f8d5efcc22fe2486","anonymous",,"1899-12-30 23:05:00,000","1899-12-30 00:00:58,000","Data Analyst","No","86k-105k",95.5,"Real Estate","Python",7,5,6,6,4,6,"Neither easy nor difficult","Good Culture","Male",23,"United States","High School","White or Caucasian"
"62a88e9ff8d5efcc22ff1eb6","anonymous",,"1899-12-30 09:35:00,000","1899-12-30 00:01:36,000","Data Architect","No","86k-105k",95.5,"Other","Python",5,1,3,1,4,5,"Difficult","Good Work/Life Balance","Male",31,"Canada","High School","White or Caucasian"
"62a9bb81bc6861bf3180079c","anonymous",,"1899-12-30 06:59:00,000","1899-12-30 00:01:56,000","Data Analyst","No","0-40k",20,"Finance","Python",2,6,5,5,6,6,"Easy","Good Culture","Male",22,"Other","Bachelors","White or Caucasian"
"62aa3454bae91e4b8b8d3249","anonymous",,"1899-12-30 15:34:00,000","1899-12-30 00:02:24,000","Data Scientist","No","41k-65k",53,"Tech","R",5,1,7,1,1,2,"Neither easy nor difficult","Good Work/Life Balance","Male",40,"Other","Masters","White or Caucasian"
"62aa4790f8d5efcc2202266e","anonymous",,"1899-12-30 16:56:00,000","1899-12-30 00:01:10,000","Data Analyst","Yes","0-40k",20,"Other","Python",0,6,5,5,5,6,"Difficult","Remote Work","Male",37,"United States","Bachelors","White or Caucasian"
"62aaf8397dc029e2d6773cde","anonymous",,"1899-12-30 05:30:00,000","1899-12-30 00:01:17,000","Data Analyst","Yes","41k-65k",53,"Tech","Python",4,8,8,8,10,10,"Very Easy","Remote Work","Male",30,"United Kingdom","Masters","White or Caucasian"
"62ab8bf65d257a28a319e9cb","anonymous",,"1899-12-30 16:00:00,000","1899-12-30 00:02:14,000","Data Analyst","No","0-40k",20,"Tech","R",0,6,3,0,0,10,"Neither easy nor difficult","Remote Work","Male",19,"Other","Bachelors","White or Caucasian"
"62abee280f8c8599d5bc246d","anonymous",,"1899-12-30 22:59:00,000","1899-12-30 00:03:50,000","Other","No","150k-225k",187.5,"Finance","Other",8,10,9,10,8,10,"Very Easy","Good Culture","Female",58,"United States","Masters","White or Caucasian"
"62acf0890f8c8599d5bdce87","anonymous",,"1899-12-30 17:22:00,000","1899-12-30 00:02:06,000","Other","No","41k-65k",53,"Tech","Other",4,5,4,5,5,3,"Easy","Good Culture","Female",31,"United Kingdom","Bachelors","White or Caucasian"
"62af387018134ddc75df894e","anonymous",,"1899-12-30 10:53:00,000","1899-12-30 00:01:47,000","Data Analyst","No","106k-125k",115.5,"Tech","Python",8,8,9,8,7,7,"Neither easy nor difficult","Good Work/Life Balance","Male",33,"United States","Masters","White or Caucasian"
"62b16a5c5d257a28a321a74c","anonymous",,"1899-12-30 02:51:00,000","1899-12-30 00:02:28,000","Data Analyst","No","41k-65k",53,"Finance","Other",7,5,4,6,4,5,"Easy","Good Work/Life Balance","Female",39,"Other","Masters","White or Caucasian"
"62b2ea87f8d5efcc220e3e21","anonymous",,"1899-12-30 06:10:00,000","1899-12-30 00:01:24,000","Data Analyst","Yes","106k-125k",115.5,"Finance","Python",5,6,6,5,4,3,"Easy","Good Work/Life Balance","Male",42,"United States","Masters","White or Caucasian"
